"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"SPTY2D1",0.672303375000004,6.58144007638889,0.784040159579846,0.44689709696412,0.650329557992334,-5.66532213116296,"Stable"
"YLPM1",-0.640101249999999,8.97152201388889,-0.784024294292081,0.446906087323464,0.650329557992334,-5.66533406008187,"Stable"
"RP11-805I24.3",0.379438624999998,4.07960304861111,0.783992872831933,0.446923893215487,0.650329557992334,-5.66535768485493,"Stable"
"ALCAM",0.483884194444444,3.97351886111111,0.783468882141848,0.447220894363028,0.650705416576743,-5.66575153012706,"Stable"
"LOC100507562",0.455796902777778,5.85860904861111,0.783436799468558,0.447239083093029,0.650705416576743,-5.66577563657246,"Stable"
"BAHD1",0.415894159722222,7.86203704513889,0.783332209202532,0.447298382042204,0.650740899019259,-5.66585421794574,"Stable"
"IPPK",0.495865722222223,4.22847183333333,0.783293440870305,0.447320363572209,0.650740899019259,-5.66588334318511,"Stable"
"ZFAND2A",-0.562746833333333,8.09378869444445,-0.783003419520527,0.44748482659066,0.650914243118558,-5.66610118430514,"Stable"
"TUBBP5",0.324908013888889,4.54405335416667,0.782982962514497,0.447496428638117,0.650914243118558,-5.66611654723502,"Stable"
"PROSC",-0.457029166666667,8.61649669444444,-0.782870224435294,0.447560370676543,0.650965859587779,-5.66620120546305,"Stable"
"OR52K3P",0.492894069444446,6.72103620138889,0.782763175271265,0.447621091484206,0.651012784588512,-5.66628158151105,"Stable"
"WIF1",0.281116013888887,4.47537972916667,0.782619877180578,0.447702381725356,0.651089617568292,-5.66638915887913,"Stable"
"SVEP1",-0.441666652777778,4.33433699305556,-0.782426478946282,0.447812107673145,0.651207791947802,-5.66653431938018,"Stable"
"LOC401312",0.191917958333332,4.03224659027778,0.782311971892597,0.447877082160891,0.651234754199784,-5.66662025057465,"Stable"
"LOC101060004",0.333318055555555,4.09292936111111,0.782293463834156,0.447887584709967,0.651234754199784,-5.66663413877752,"Stable"
"SH3GL1P1",0.430781444444445,3.492800875,0.782104584249194,0.447994774913879,0.651349210050204,-5.66677585452041,"Stable"
"ADAMTSL3",0.225265402777778,5.53716077083333,0.7820168481176,0.44804457118964,0.651355375844084,-5.6668416721202,"Stable"
"LOC100131763",0.530546069444445,5.22532359722222,0.781996778918842,0.448055962330937,0.651355375844084,-5.66685672662571,"Stable"
"GRIA3",0.356490465277778,2.98268811458333,0.781935781388265,0.448090585244548,0.651364315184234,-5.66690248054862,"Stable"
"GALK1",0.494808284722221,5.41169254513889,0.781636698367428,0.448260372847568,0.651569722281165,-5.66712677436951,"Stable"
"NARR",0.434028166666667,5.440534125,0.781481398092891,0.448348551964815,0.651656488642678,-5.66724320935631,"Stable"
"EARS2",-0.288592749999999,5.27080270833333,-0.781134814426016,0.448545381009854,0.651824593831165,-5.6675029818104,"Stable"
"IMMT",-0.584883097222223,9.09256784027778,-0.781100450333058,0.448564899779143,0.651824593831165,-5.66752873280547,"Stable"
"LOC101929087",-0.604232222222224,11.6696005833333,-0.781057581223417,0.44858925014439,0.651824593831165,-5.66756085566163,"Stable"
"ATF6B",0.341586541666667,6.9109384375,0.781036362453725,0.448601303067684,0.651824593831165,-5.6675767548061,"Stable"
"C20orf203",0.593397180555555,4.32221340972222,0.780962010506287,0.448643538914806,0.651824593831165,-5.66763246335481,"Stable"
"CRNN",0.328762291666667,3.64297484027778,0.780947552778582,0.448651751963349,0.651824593831165,-5.66764329531807,"Stable"
"EMD",-0.513019430555555,7.89188242361111,-0.780926577976185,0.448663667357297,0.651824593831165,-5.66765900965621,"Stable"
"CNTN5",0.45200673611111,4.0965889375,0.780834924025746,0.448715736611328,0.651858842364943,-5.66772767238282,"Stable"
"RP11-313C4.1",0.451988423611112,5.10042430208333,0.780654559271972,0.448818214287528,0.651966311280257,-5.66786277166058,"Stable"
"KDM6B",-0.32390763888889,4.66620704166667,-0.780585025767262,0.448857725038127,0.65198230477949,-5.66791484705038,"Stable"
"TLR8",0.250470222222221,3.75893476388889,0.780148935508232,0.449105573182344,0.652300894737733,-5.66824135021887,"Stable"
"VIL1",0.195469624999999,3.9905493125,0.780047707171476,0.44916311783982,0.652343056549027,-5.66831711679865,"Stable"
"LRRIQ3",-0.308552347222225,5.26803177083333,-0.779812181952729,0.449297023515193,0.652496109061298,-5.66849336637764,"Stable"
"LOC100288123",0.315454340277777,6.16238476041667,0.779729863983639,0.449343830597636,0.652522660366377,-5.66855495566216,"Stable"
"PFKFB2",0.287313638888887,5.22739827777778,0.779497452908601,0.449475999275994,0.652673159796727,-5.66872881096263,"Stable"
"HMOX1",0.446913208333334,4.6984885625,0.77923453487524,0.44962554649224,0.652848873472325,-5.66892543042235,"Stable"
"LOC101929034",0.341460319444444,4.14126725694444,0.778956397309366,0.449783784851136,0.653037183438346,-5.6691333661836,"Stable"
"ASTE1",0.231913375,5.97266264583333,0.778762215122947,0.449894280120055,0.653156156122763,-5.66927849700173,"Stable"
"ZNF576",-0.384805256944444,6.16911523263889,-0.778553005937429,0.450013345420012,0.6532808523799,-5.66943482223939,"Stable"
"LINC01087",0.196164708333333,3.19812659027778,0.778510944412242,0.450037285917767,0.6532808523799,-5.66946624684761,"Stable"
"NPHS2",-0.22481486111111,3.86624154166667,-0.778337740491239,0.450135878288364,0.653356342337446,-5.66959563311048,"Stable"
"LMAN1L",0.373350881944445,4.69598327430556,0.778319237340509,0.450146411592083,0.653356342337446,-5.6696094537353,"Stable"
"C6orf223",0.348132597222221,6.34590472916667,0.778079594680158,0.450282847261971,0.653487816714703,-5.66978842399091,"Stable"
"SMKR1",-0.176751013888889,4.79337109027778,-0.778059783991004,0.450294127245754,0.653487816714703,-5.66980321680169,"Stable"
"CALM1",-0.467757597222223,9.41525704861111,-0.777805834641294,0.450438738992376,0.653656216264248,-5.66999281271987,"Stable"
"CIPC",-0.610580597222224,8.08714297916667,-0.777721198528056,0.450486941652727,0.653673066399051,-5.67005598869201,"Stable"
"LOC101928682",0.414497624999999,4.11764940277778,0.777611696296174,0.45054931111432,0.653673066399051,-5.67013771654124,"Stable"
"CTNNBL1",0.275111201388887,4.11025199652778,0.777607717507481,0.450551577425869,0.653673066399051,-5.67014068594501,"Stable"
"RAD51C",-0.500771222222223,7.00291608333333,-0.77758476896336,0.450564649019944,0.653673066399051,-5.67015781236955,"Stable"
"AC010145.4",0.409812916666666,5.71244,0.777485582807752,0.450621148660639,0.653713577066446,-5.67023182940943,"Stable"
"MIR22",0.538472562499999,7.98432506597222,0.777329571433526,0.450710026852841,0.653801051000989,-5.67034823459284,"Stable"
"NCAN",0.276911833333333,4.89793733333333,0.777159465899279,0.450806946990522,0.653888095172239,-5.67047513176152,"Stable"
"GAFA2",-0.406756111111111,5.31407470833333,-0.777123921799362,0.450827200430869,0.653888095172239,-5.67050164415473,"Stable"
"ESM1",-0.328802666666666,4.97309794444444,-0.776903658302462,0.450952721959871,0.654013247088885,-5.67066591449204,"Stable"
"GPC1",0.25598070138889,6.15012992708333,0.776872173189921,0.450970666182028,0.654013247088885,-5.6706893923296,"Stable"
"BMP5",0.258751305555555,2.89416018055556,0.776731379900163,0.451050913632364,0.654088158494704,-5.67079436860248,"Stable"
"PORCN",0.225577034722222,4.64879473958333,0.776445123793849,0.451214097847148,0.654283322917809,-5.67100774959155,"Stable"
"AQP10",0.246582506944444,4.04171450347222,0.776280880552442,0.451307743806638,0.654377609281805,-5.67113014757493,"Stable"
"KIF1C",-0.464342652777778,6.62188984027778,-0.776200672828873,0.451353480011449,0.654377609281805,-5.67118991175374,"Stable"
"AMIGO3",0.373166402777778,3.55449474305556,0.776180581627196,0.451364936914566,0.654377609281805,-5.67120488118297,"Stable"
"MUC12",0.666230020833333,5.91796410763889,0.775955758022465,0.451493153941664,0.65449052442342,-5.67137236741463,"Stable"
"MRPS27",0.438668583333333,4.47840676388889,0.775934035693658,0.451505543417278,0.65449052442342,-5.67138854750858,"Stable"
"C17orf59",0.215996659722223,4.90605137847222,0.775893519661804,0.451528652581326,0.65449052442342,-5.67141872518294,"Stable"
"TPPP",0.265437465277778,5.62307519791667,0.775752281686579,0.451609216451602,0.654565826240059,-5.67152391270533,"Stable"
"SLC6A8",0.251584361111111,5.89872297222222,0.775545776743196,0.451727025748083,0.654695098898451,-5.67167767679994,"Stable"
"BUB1",-0.478294583333333,6.45491541666667,-0.775448710092158,0.451782408146813,0.654733884622521,-5.67174994004518,"Stable"
"GALNT8",-0.253189722222221,6.34096577777778,-0.775367339552326,0.451828838269385,0.654759692401523,-5.67181051168121,"Stable"
"DPH7",0.56003034027778,8.94490052430556,0.775298130144604,0.451868331608402,0.65477544523176,-5.67186202612318,"Stable"
"CTD-2554C21.3",0.420882611111111,6.15846334722222,0.775056969206283,0.452005963617338,0.654893360376246,-5.67204149617937,"Stable"
"SOCS6",0.315288722222224,3.95396426388889,0.775055219667251,0.452006962186595,0.654893360376246,-5.67204279798744,"Stable"
"KAZN",0.555829972222224,5.78220259722222,0.774864939751043,0.452115574924488,0.655009239516946,-5.67218436676463,"Stable"
"CDK3",-0.218668784722222,5.25280792708333,-0.774762815140148,0.452173874964741,0.655052217319576,-5.67226033475409,"Stable"
"LINC01127",0.393489493055554,6.30206473263889,0.7742495753844,0.452466940838392,0.655435267136465,-5.67264198369527,"Stable"
"RNF150",-0.3445295,4.61704270833333,-0.773968960987989,0.452627225612868,0.655625936371809,-5.67285055367111,"Stable"
"SGK2",-0.350523152777781,6.36511370138889,-0.77390671828719,0.452662783017765,0.655629106705254,-5.67289680700295,"Stable"
"COX20",-0.419709652777779,6.59352909027778,-0.773848029865185,0.45269631158348,0.655629106705254,-5.67294041601479,"Stable"
"ROPN1L",-0.240514069444444,5.17004867361111,-0.773809146044137,0.452718526687587,0.655629106705254,-5.67296930736991,"Stable"
"ZCCHC18",0.465060819444443,5.00030736805556,0.773764464765495,0.452744054844505,0.655629106705254,-5.67300250471071,"Stable"
"BC043400",0.301688541666668,6.69371401388889,0.773691007287647,0.452786025940408,0.655648381403518,-5.67305707844104,"Stable"
"HCG4",-0.412704305555555,4.78380533333333,-0.773588530587531,0.452844581730887,0.655688047414156,-5.67313320355656,"Stable"
"STX3",0.606110479166666,7.78730379513889,0.773542746782763,0.452870744410896,0.655688047414156,-5.67316721123299,"Stable"
"PDCL3",-0.465118902777776,7.06057227083333,-0.773471086712509,0.452911695728626,0.655705838332261,-5.67322043583208,"Stable"
"SDCBP",-0.783003201388887,10.5171865520833,-0.773347141205163,0.452982531928203,0.655710822705091,-5.67331248420953,"Stable"
"SERP1",-0.439124791666666,8.0965454375,-0.773341588089247,0.45298570575765,0.655710822705091,-5.67331660792887,"Stable"
"VN1R4",-0.21727248611111,4.36514409027778,-0.77328282392098,0.453019292706728,0.655710822705091,-5.67336024429419,"Stable"
"ANGPTL4",0.385750763888888,7.53580164583333,0.773264452407489,0.453029793357841,0.655710822705091,-5.67337388576694,"Stable"
"METTL15",-0.428742284722223,5.91549052430556,-0.773146092390702,0.45309744836435,0.655752065509849,-5.6734617650498,"Stable"
"MYO15A",-0.22948745138889,5.05629485763889,-0.773097610269215,0.453125162757124,0.655752065509849,-5.67349775826038,"Stable"
"LOC100506730",0.737941791666666,5.27781536805556,0.773057361794328,0.453148171268008,0.655752065509849,-5.67352763724178,"Stable"
"VANGL1",0.427561944444444,4.50909177777778,0.772998647747642,0.453181737160211,0.655752065509849,-5.6735712218505,"Stable"
"KRT4",0.286282861111111,3.89895286111111,0.772963877536246,0.453201615479573,0.655752065509849,-5.67359703105635,"Stable"
"SLA2",0.579946069444445,5.54836729861111,0.772829689811623,0.453278336489135,0.655821594176551,-5.67369662594043,"Stable"
"C10orf90",0.443497513888889,4.62241954861111,0.772594111692208,0.453413046644876,0.655975009805729,-5.67387143539453,"Stable"
"TRIM2",-0.608395291666668,6.54241514583333,-0.772377391428948,0.453536995640328,0.65611283831456,-5.67403220877043,"Stable"
"LOC101060391",0.347096625,4.70640886805556,0.772075654742138,0.453709603716321,0.656281047774722,-5.6742559831961,"Stable"
"SRF",0.283193708333333,5.82888735416667,0.772073830447201,0.453710647427751,0.656281047774722,-5.67425733589119,"Stable"
"PDPN",0.254972951388889,4.80261341319444,0.772016273755047,0.453743577407291,0.656287182395624,-5.67430001207036,"Stable"
"SCAMP1",-0.502092319444444,4.7441471875,-0.771952430626693,0.453780105815125,0.656298520618752,-5.674347346034,"Stable"
"GCC2",-0.529980972222219,8.82214361111111,-0.771826197696986,0.453852336551476,0.656361490134755,-5.67444092599245,"Stable"
"NUMBL",0.307816055555555,4.53770618055556,0.771693801537957,0.453928101683831,0.656412423249199,-5.67453905999941,"Stable"
"GSTM1",-0.594910715277779,8.96347684375,-0.771664372480108,0.453944943862665,0.656412423249199,-5.67456087118016,"Stable"
"RBM43",1.111636375,4.47056607638889,0.771589979480427,0.453987520552592,0.656424329504395,-5.67461600376711,"Stable"
"CCDC146",-0.253586722222223,4.67482470833333,-0.771522161371439,0.454026336485458,0.656424329504395,-5.67466625950455,"Stable"
"IFNA10",0.315349013888889,3.11229571527778,0.771499578456736,0.45403926236003,0.656424329504395,-5.67468299339318,"Stable"
"MLNR",0.226129597222222,5.07520061805556,0.771236298958705,0.454189973821007,0.656600723023847,-5.67487805009805,"Stable"
"TSHB",-0.237087590277778,5.25819992013889,-0.771106463246415,0.454264308450518,0.656666686895043,-5.6749742196384,"Stable"
"USP7",-0.778569319444445,9.72418270138889,-0.771005770030172,0.454321963449355,0.656708532533012,-5.6750487931611,"Stable"
"FBXL15",-0.439386083333337,10.0029046944444,-0.77071725131206,0.454487189235972,0.656867796562222,-5.67526242152868,"Stable"
"PABPN1",-0.584168180555557,8.15435604861111,-0.770713088326895,0.454489573526265,0.656867796562222,-5.67526550340308,"Stable"
"CA2",-0.504849930555554,6.87992299305556,-0.770520655472884,0.454599795290818,0.656959145522103,-5.67540794571163,"Stable"
"FAM167A",-0.377006180555556,6.40428997916667,-0.770417648047564,0.454658802838228,0.656959145522103,-5.67548418041683,"Stable"
"BC040734",0.545158576388889,5.59895639930556,0.770412694273006,0.454661640717173,0.656959145522103,-5.67548784641974,"Stable"
"NIPSNAP3A",-0.610410819444444,8.08115496527778,-0.770271652704042,0.454742444166909,0.656959145522103,-5.67559221417285,"Stable"
"ASAP1-IT2",-0.274159284722222,6.89224210069444,-0.77025470917356,0.454752151811941,0.656959145522103,-5.67560475085675,"Stable"
"ASL",-0.485334708333332,6.90265777083333,-0.770250110450509,0.454754786631902,0.656959145522103,-5.67560815345371,"Stable"
"SLC9A6",0.395076625000002,10.1319566875,0.770210600867123,0.454777423885426,0.656959145522103,-5.67563738584968,"Stable"
"TMPRSS3",0.303187458333332,3.85355620138889,0.770153307166228,0.454810251916051,0.656959145522103,-5.67567977396025,"Stable"
"SIX3",-0.553951152777779,5.98343360416667,-0.770119954508067,0.454829362942504,0.656959145522103,-5.67570444823682,"Stable"
"PPBPP2",0.293912527777778,4.22618881944444,0.770044543084962,0.454872575445654,0.656959145522103,-5.67576023398552,"Stable"
"LOC101928537",0.597652256944444,4.64771271875,0.769987645359461,0.454905180878654,0.656959145522103,-5.67580232090679,"Stable"
"TMEM245",-0.563352833333335,8.00830391666667,-0.769978897270584,0.454910194130865,0.656959145522103,-5.6758087915675,"Stable"
"CCND2",-0.342028784722223,7.60629565625,-0.769886143077886,0.454963350754759,0.656959145522103,-5.67587739455021,"Stable"
"MCAM",-0.246821125000001,6.45497835416667,-0.769851118976318,0.454983423780366,0.656959145522103,-5.67590329717215,"Stable"
"KIAA1751",0.2073415,4.93756734722222,0.76985089472699,0.454983552304017,0.656959145522103,-5.6759034630158,"Stable"
"NUDT17",0.339278652777778,6.22052434027778,0.769490936575837,0.455189883978294,0.657176606753793,-5.67616961361038,"Stable"
